row_id,repayment_rate
339,23.306241620322382
340,71.60612514923847
341,87.78934775216794
342,77.94752946134813
343,79.90396236710876
345,82.6699467001064
349,67.22514337674014
350,83.33831938203363
352,40.948007861035855
354,71.42277467098725
355,25.971166048958885
356,52.110079758532954
357,47.472069760594
361,53.998860421273356
364,62.940828855355996
365,23.680994447423856
367,30.897281754651857
369,70.49226172337863
370,44.5434748981708
382,51.61371277134702
386,75.7257965796462
388,53.79303150742583
389,70.30737370524493
393,82.26428969389326
396,37.00506521935413
397,95.99199567740816
398,29.63632553702107
399,49.81634321610172
400,77.0229568715402
404,48.467613843757114
410,41.217909805260106
411,47.96375548934918
413,77.72429375928397
414,71.76791392706485
418,35.07513284438581
421,15.617422477206224
422,27.28216411814991
425,20.472058351632175
428,35.79813138432292
429,34.17834961608233
430,24.304577632162385
435,78.52304069904146
438,78.5931187920113
441,55.29547482692641
442,68.86977103937976
443,59.641670500871214
444,21.704944726401532
445,65.59438289451481
446,72.11745792508074
447,86.79259371328803
450,56.090480566431005
451,34.30793395910467
452,55.537754491269716
453,46.065656137961675
454,50.59748138327755
455,78.85060281654945
456,23.81915114353675
457,26.734100794608935
461,76.37387261719674
465,60.91646876317218
466,33.32639768468501
467,70.2695922400019
468,93.15676034469806
470,80.34471611992008
473,90.69761022363899
478,38.391896338028076
479,60.1025151680031
480,46.96786076072647
483,67.52139200989363
484,55.86856975885678
490,33.76875616276655
492,31.72288546627336
495,52.263259300983506
496,58.279985627557124
499,69.53261567828586
506,71.87592042857813
507,76.89422692297998
509,88.96058565424673
511,34.73905979481412
512,57.54638137907982
513,79.13268560367382
516,64.32105584216451
517,61.48797434604758
520,39.639546755533004
525,27.09593644744919
526,60.76684044971268
532,56.35071629648328
533,50.51882511442546
534,33.73127537373978
536,47.07642801527202
543,40.80086803925801
544,66.76212592430734
545,46.84489192289636
546,48.704980026980664
547,49.92900583427713
552,81.66957372018126
554,83.59482556673025
555,82.56697622767138
562,48.90495775513438
566,34.29498498113641
569,61.802569360013834
574,72.52209522351869
575,65.54449227402945
576,35.42510895090305
577,39.14024766827573
578,58.9851720357106
579,39.138958593390306
581,29.128933781523465
588,37.042582068688354
589,82.62964422227252
590,70.54615694937866
592,82.2459885175903
594,65.25590871590718
595,45.991632511255524
599,81.96988583004925
602,54.146739956187474
604,25.969517913218052
606,69.64800071836783
608,54.4866727757812
609,77.07321779833289
614,45.23391575095101
616,38.45959740706482
619,31.84469099856935
622,56.084292985720936
625,49.685123746420224
626,16.31105792534874
629,83.29852342443503
630,72.89546209487214
634,64.53697719679832
640,61.06275650561276
645,72.14338884808714
646,41.16921234994183
647,77.72406637133165
648,61.81765130882552
649,58.443193716142574
650,67.3598229791338
651,64.6901310731224
653,50.754445787628434
655,89.29468905695086
661,65.57576145568638
662,80.2454020922144
664,61.26242780193838
671,86.81619749002667
673,52.04665374513714
678,62.770227876995214
680,47.78854913351852
681,79.01596424359164
682,89.31465679865741
689,59.94093555231216
690,81.39583600263639
691,41.49798791956236
692,51.19879863357219
697,72.8267521605745
699,27.97690142778759
701,50.53776131537567
703,53.4876178242176
704,69.3127017007136
705,48.19764939950982
706,54.847311664540115
707,31.84348049595997
708,53.413907824906026
711,82.11432380819666
715,86.1291823256807
717,53.461314176383546
719,87.94478885702215
722,89.06788308939909
723,54.96219585753705
730,28.892085082102305
731,40.19694929937698
732,55.279129840268034
737,76.74717537177577
740,80.02559970429377
743,32.45044641825416
744,81.40748717133867
748,66.72538032255807
751,67.11844361079326
752,21.19654352281482
756,59.76598882376877
766,61.10771865941883
774,65.69837043368501
776,67.6764881877214
779,79.76189043992547
786,56.099908063954224
787,16.395720260444612
788,40.45519502774433
789,44.9697086389174
790,54.06492914131018
791,43.83595492640594
792,44.427797231865625
793,41.25108511953799
794,45.57470317490407
796,77.54992027875774
797,51.58860628158405
800,71.62243647792886
801,26.131576020221985
802,28.683899898846963
803,87.50002186721582
804,52.33713219680245
808,72.37317725678169
809,80.75966631467814
812,74.19341728218824
814,35.8652151703396
815,80.81033604445275
818,57.196247939671146
819,23.91165568490365
821,76.73776873405077
822,70.11426045536744
823,60.80382404998125
825,88.61218536875926
830,41.59993409039838
835,43.15276515760593
837,73.94013287749775
841,57.000240707839794
848,82.50737639098051
855,71.86372059841477
857,60.522390658446895
858,75.60754845532256
864,24.52762480823141
865,84.31310725636506
867,47.98088798930573
868,70.41218024536924
869,52.06432895380446
872,57.25012145683697
873,84.03644859187139
876,58.09259853296191
877,56.70992406315212
878,64.06719279033263
884,57.029183898639786
887,58.114773142196874
890,23.517311128165975
891,46.11961922002834
892,68.6828629823301
893,81.80535507310226
894,57.41352695280558
897,63.339319761488575
900,26.597827181427032
902,66.62359360862101
904,68.86086047200246
909,63.96081582379115
910,56.30289319134437
912,50.38544629620041
914,72.99431988603
916,58.49484409134462
918,58.991165218390925
919,66.30625934416061
920,42.45629018345074
923,24.47220818720607
924,56.061484312137885
927,16.63451383286282
936,65.82549497061368
938,68.68770257943524
939,19.116855583686945
945,47.46882624250354
951,79.50328673087913
952,36.5674448737681
954,72.45813661072724
957,76.13828861897562
958,44.49980552736604
968,30.337753508277288
969,75.10243358061676
970,71.93703892166847
972,44.33097902407937
973,29.76516296894044
974,52.67026216493881
976,62.403011638998166
977,38.34836625849469
980,89.48729831330652
981,44.73199407359272
985,70.74913781709444
986,28.35585049819022
987,73.94851801346452
991,81.42692266779038
994,72.13662915682559
995,47.519546954288586
997,59.52243724956935
998,45.15230186817837
999,91.9232093928259
1000,87.27455998617856
1003,42.05642074817264
1006,45.250875339475535
1008,73.37544962138035
1012,70.4130421611651
1016,69.82569269200144
1023,29.33705187558772
1024,48.87668935036685
1027,84.73131730385624
1029,88.07212906900006
1031,77.60067354774309
1035,56.40376579450939
1039,56.418518456552135
1045,23.382574225348215
1046,79.57252526314923
1047,87.4388222047673
1052,18.209883247298272
1053,89.78248201216628
1059,70.0837439771925
1060,48.14708970576596
1066,44.57773282224977
1067,21.87128174141225
1073,64.30713525001607
1074,80.28928714858804
1075,43.8993771056456
1077,78.8520426692937
1078,82.74740870986649
1083,15.561219146331203
1088,75.91407277743156
1097,26.239750789137737
1098,60.43475475692684
1101,68.80755449923618
1106,68.35427269505061
1109,69.34999031201622
1111,74.55080777899666
1113,77.19438905377483
1115,50.212363445977445
1118,68.84572117332574
1119,54.089279567489854
1127,83.05278834845295
1128,46.526594303114095
1129,85.0614642003049
1131,31.94035602932957
1132,32.874423335323996
1133,43.27068075735131
1134,74.56877950468507
1136,61.11382416982568
1138,19.72678785216425
1140,71.13603388257495
1145,37.365816318748706
1146,36.99830064439151
1148,24.049515064629677
1150,90.98769719167241
1151,53.24013048647495
1152,64.77527571625461
1153,79.5888191108511
1158,76.13953677630155
1163,48.168368220307634
1168,79.06351865352777
1171,80.44116165333932
1173,34.4257360894293
1174,20.03466747825094
1175,82.49784401581087
1179,67.342134531141
1180,72.01246805390073
1181,19.86690864578418
1189,76.1362303048509
1190,80.00312628262533
1192,40.769645697204886
1193,55.0456924623593
1194,85.25421761365598
1197,79.38128161043755
1199,81.56865928937347
1201,65.16551577309853
1202,72.21707824040188
1205,52.46626765530848
1209,76.45099272100974
1210,46.80524884102422
1212,35.78064734934925
1217,61.99436851418589
1218,55.56140854540592
1221,73.44004758098957
1225,24.518141833714534
1226,46.04183702561836
1230,48.94140956350151
1235,29.133922847087902
1237,61.78820262844103
1243,73.19371222900878
1248,79.84525817364144
1256,32.504164563596674
1257,65.31682738689457
1259,77.92741047999685
1260,14.10397900493282
1261,44.27545145767049
1263,88.26455299678288
1267,20.774501727723514
1272,55.36362766514566
1281,41.61954234760954
1282,33.21326963092598
1284,73.53771748810739
1285,81.12461520650156
1291,59.34145824970915
1292,83.80062614770928
1293,76.09341007039488
1294,62.32415487341431
1298,46.07334918613075
1300,64.38845018799516
1304,58.47425139517801
1305,37.91865376103469
1306,48.34672484860264
1307,30.78215517672301
1310,54.03120669242465
1311,87.72839132934459
1316,34.69333299306443
1318,63.27986453848506
1324,68.25348828784546
1329,82.66058583924226
1332,61.38416956659319
1334,84.27907972924751
1336,73.64913673014087
1337,49.11986854098721
1339,59.32025961792094
1340,23.680994447423856
1341,39.71868746053718
1342,35.78957189680253
1344,71.30737236644016
1345,74.98545054747157
1346,56.774267847210574
1348,34.066486815187005
1349,63.03814528114166
1351,16.0495920528043
1352,49.61940934563556
1353,69.04891516173397
1357,51.43563232604479
1361,41.518617258543166
1365,74.81569549169708
1366,89.75639598972997
1372,68.22613161964574
1373,47.98263127688922
1374,77.65305464420638
1376,79.39666475837434
1379,41.943361718628424
1380,72.06982078949935
1385,83.95566965269312
1388,24.779372265476002
1391,65.40398587775503
1392,66.31985184478985
1393,72.32970390582443
1394,76.68120374086202
1396,59.63849973092171
1397,24.963052815487146
1400,57.41359884977245
1404,43.18321070116088
1405,26.400205550885907
1406,79.29338607149022
1409,25.318660360980676
1411,47.84235261718616
1413,90.7792335834721
1414,81.9013301663233
1416,33.18108928048626
1418,74.20504305594497
1421,78.89154262286688
1422,44.573309839830884
1424,55.879305214646244
1425,54.35940280352722
1426,62.8999482872756
1429,28.59295364817117
1430,66.92783960677161
1433,87.58457675096543
1438,73.5091722356594
1443,89.40934637640372
1444,63.166774015844254
1445,69.13630949566918
1448,69.08228233247739
1450,61.776016442152276
1452,19.129488581924683
1453,60.31859685052114
1456,62.08780741507435
1457,53.42752358075728
1458,80.21962248653054
1459,73.35519256504972
1460,38.01658281691687
1464,80.62330514092244
1465,62.144190986094515
1466,27.964414640074423
1467,74.43985686136445
1468,78.13097432809677
1469,79.44405518179217
1473,80.38248869901197
1476,78.1336294136235
1483,67.38765368307646
1491,87.62697369804165
1493,70.48353044556538
1494,57.33221326146635
1498,73.44900898605177
1499,45.306897138389935
1500,66.9001822447797
1502,79.26844804678979
1507,68.88770564617359
1509,78.90721643347301
1510,24.79401988241234
1513,96.98323131205326
1514,31.7963663612958
1516,59.960271685697144
1517,23.54873657007986
1518,58.476382276457834
1522,61.33080798479294
1523,66.81092663996975
1536,49.69154295073058
1541,28.565679197172983
1542,78.33425037873653
1546,57.48034874522321
1548,80.36830498879179
1551,79.96213058934669
1552,47.440175676156166
1557,57.72349240599083
1559,72.04276554696692
1560,69.47279795265396
1564,31.30749613966143
1569,54.0940030919879
1570,63.17474096708204
1572,81.7240426410683
1573,65.19399237694257
1576,51.753230391578455
1577,40.02147903572999
1581,63.92546704101197
1582,83.548559852494
1583,41.153502753174614
1588,45.07416917272004
1589,39.484526408584614
1592,63.21522958067163
1594,42.373040709890326
1599,81.61204555152501
1601,68.98909681336696
1604,32.35362370928633
1605,70.1125078562952
1608,65.03602583230257
1610,44.829212029653704
1612,88.54649008410667
1618,73.03911924845167
1619,73.53598369219434
1622,81.56429812893353
1627,85.52586853686978
1628,60.53709791411712
1637,91.69999230579863
1640,30.93441553755537
1641,8.527578649529959
1642,61.008291094805884
1643,35.02759550685946
1645,87.79462876526044
1650,64.18749517969056
1651,69.88888778261969
1652,68.37150436135124
1655,85.85473536459132
1656,74.1385768209062
1657,89.46147340240704
1658,73.2003118145241
1660,15.977233746232685
1665,79.05698181650594
1666,15.742725307114041
1669,55.94912069424184
1670,51.56676231366361
1671,66.64889150982877
1672,85.36442439975593
1680,63.86166831756033
1682,66.68058967160128
1685,34.38609498628208
1688,47.2602924668658
1689,61.523473687264705
1690,28.272903116327203
1693,42.41795505622044
1703,23.768777417891286
1707,63.76329880726123
1713,75.13569788174216
1714,47.666356915475234
1715,100.82807073631102
1716,54.82926782278426
1720,38.416995813146414
1721,51.482689368864925
1722,68.3323927918963
1726,59.85525872711972
1727,76.3227696475516
1728,62.66378058375373
1736,78.95216817919032
1737,66.62640362217269
1739,57.99351703534002
1740,55.5763457011487
1741,54.98236841408973
1742,45.41994105250597
1745,43.9427270738867
1746,54.50930046240917
1750,70.50713022049193
1751,76.87346827022849
1752,63.94506972710399
1758,36.760433882419576
1760,30.871855224813984
1765,71.91848990505586
1768,72.30422876831146
1769,77.24599053421493
1772,32.18215549973321
1775,76.3907652280459
1777,19.798862443774304
1782,64.24342525007292
1783,23.680994447423856
1784,70.65808895299274
1786,18.92030663432419
1789,44.99129609301416
1790,76.90417654231746
1792,29.128933781523465
1794,62.04674136011991
1795,51.075651188336664
1798,78.47537003070188
1799,90.32011245833982
1800,74.21424473673025
1802,55.431644842283134
1803,77.9698264684763
1804,86.64913696938805
1807,49.91327297019038
1810,72.35859793862421
1812,81.79582749373341
1815,76.36773594320753
1818,46.005169135944634
1820,61.39790889015664
1821,56.64165244469209
1826,76.03479198115242
1827,68.28998639160825
1828,65.96901258226966
1831,70.63756696943437
1832,54.93655589588808
1835,49.93146989829294
1837,45.060019719359666
1838,72.83820514455427
1841,42.87947693185701
1844,69.01546986194063
1847,65.90989548573208
1848,78.9857618973438
1849,78.24918717956179
1851,35.58808297686723
1853,84.62214239931072
1860,70.56349170314591
1861,66.9470677764151
1862,22.262120016252513
1863,58.30868625231556
1864,22.598119388018844
1865,19.59146633995647
1866,50.320277671963765
1867,54.775479709734434
1872,73.01695754934076
1874,59.320577695230156
1876,55.63615449250207
1877,82.15480853829284
1878,91.7934320607697
1879,52.767011059750565
1880,72.802217437763
1883,47.27455099159271
1885,74.73020502119427
1886,74.79377384217813
1887,84.6485910373123
1888,60.021602337913436
1889,92.6040764726645
1892,64.32708203140164
1893,66.82475556337089
1894,64.191945681492
1896,84.27313896389714
1900,32.13898805726924
1903,61.32559054651112
1904,73.4317994903761
1905,75.88179046881353
1908,60.43854501778143
1909,59.407274276680454
1913,69.8298811298529
1917,85.46842376818262
1919,40.67379577335738
1923,24.762993833072773
1925,56.26752241413917
1927,32.82301502036413
1931,81.40990491829382
1933,95.47702513305032
1935,51.55484633723208
1939,57.74612023923231
1940,80.28013661221148
1942,65.03641702173826
1943,44.7482238681277
1945,45.660940144812294
1946,23.422769809954158
1947,46.26110688770134
1949,75.02064951845655
1953,49.51932179162014
1955,72.50482955045261
1956,72.48380298517235
1961,79.85998356890495
1962,96.3606151917386
1963,58.788494813734474
1968,79.26461604196786
1969,85.2778880293355
1970,66.34230283225212
1971,76.73267157192431
1972,70.01372017733462
1973,60.761977979015974
1978,42.788798046654314
1980,56.88232433007936
1981,75.38698432100021
1985,79.91425901589751
1987,77.55689643855581
1989,21.135047380148748
1990,36.10431442117717
1991,67.8398895301981
1999,83.72753604869833
2004,59.13794662808309
2005,88.24034442144405
2008,37.46852305007529
2011,69.88589145441784
2017,78.5508153208819
2019,44.15777683687496
2023,16.565558937156545
2024,40.96323471413072
2027,32.19652714676008
2028,70.05194878803047
2029,59.690741841365856
2032,61.14260969644418
2040,36.56046947288672
2041,48.45078618396566
2042,37.82860174017547
2044,66.40102845860464
2049,72.58267172045188
2052,74.86046971685035
2053,52.64232419396428
2055,67.91639097057005
2057,76.57116457381926
2058,71.4105803702927
2059,81.38580861407472
2060,43.41282821065712
2061,86.95899097400736
2062,81.3244190625401
2064,86.35099624835912
2066,69.90690138456112
2067,52.670201708694826
2069,53.96724607421011
2070,33.421526022993945
2072,73.3449161885683
2073,80.76263969430897
2075,56.200480836015586
2078,49.31298257368292
2079,49.91492313400098
2081,75.66279876221537
2083,79.86314785414326
2084,86.00589463757586
2085,66.93998728021853
2088,85.60928904012287
2090,60.50839057643069
2094,42.04753545531151
2096,39.371998855978795
2099,58.79323621691321
2100,69.63766853847017
2101,57.042657559011424
2104,57.27952583779308
2105,33.674916564968115
2107,83.52777939114412
2108,75.71135436961403
2114,48.133285969945284
2115,46.8960658914683
2118,73.81913140252658
2119,51.38853767066119
2120,75.88621485628862
2122,76.903911542246
2123,75.42704286585257
2124,33.96248102687569
2127,79.29943249703216
2130,82.11340765469012
2131,32.64218054728043
2132,90.88190233722969
2133,33.21032094109682
2136,68.24766576400076
2137,73.07891175328177
2140,52.185620226066014
2141,58.27341839076126
2145,87.72237581982083
2146,74.84192833834022
2147,35.5710090583606
2149,57.16972190513941
2151,49.84428631735411
2155,29.128933781523465
2161,68.63319285350188
2162,67.05340583954153
2163,50.58948628218517
2168,55.746124066460794
2170,77.12171355346445
2176,24.93624358062577
2177,64.31594586008194
2181,51.70310126693473
2184,42.60390739786538
2185,56.3763336258953
2189,75.57846928578583
2193,68.19819529668081
2195,17.352050149715776
2197,48.68793428469768
2201,44.00880512285439
2210,60.81150781215198
2211,80.52190656318785
2212,40.55417339036278
2214,23.680994447423856
2216,40.338334754861066
2220,75.90678151285968
2221,54.777684252988756
2223,60.63537394036155
2226,60.29194651878186
2227,15.860134077062888
2228,82.42676419938827
2229,44.142794974128144
2231,69.57212813262511
2239,59.161924396569475
2241,73.90706914900828
2243,70.562380086007
2249,79.22796553570443
2252,76.02770111712975
2253,76.86939327401124
2254,51.16148202190634
2257,91.48194817617416
2258,71.81159016550096
2259,84.53644389253502
2262,47.30923408110061
2263,44.395046198382424
2265,78.30605827988825
2266,17.369893638816027
2268,55.74311702952774
2269,82.21243976518522
2270,61.10604874587286
2273,49.98744142528676
2278,54.436281596495
2279,52.50622728981418
2282,74.8971414002735
2284,76.38618549213126
2285,22.147027565882116
2286,81.47261271065925
2291,88.57946508648435
2292,40.221851231044056
2297,73.64150930029633
2299,62.52228034569966
2300,40.1142779521455
2301,88.0267972458277
2302,78.41841719457615
2306,68.99190044370292
2307,57.509878441860494
2308,71.12581785559351
2317,67.14507051837631
2321,33.45617322836757
2326,71.85755538105076
2328,69.89947898705326
2333,91.53318557913529
2334,66.15827101217185
2336,63.359165386383424
2337,82.53084601362299
2341,87.93675927372682
2342,77.15798073997001
2343,27.697363663267137
2344,45.672745596497926
2347,54.733252174757034
2348,56.22910845152479
2349,49.23170436108486
2357,80.06365198573738
2359,39.24567383162237
2365,69.97372248634517
2369,55.65283686148869
2372,95.71121008763126
2375,49.417852490350185
2376,57.83846072813687
2379,91.3889977060545
2382,62.261677029467315
2384,34.48867601670251
2386,67.46192978766075
2387,67.5819529763491
2389,43.67077707002843
2390,85.2049149529832
2392,31.39715899126965
2394,64.97118631547342
2399,65.68696097160662
2401,60.70831637391304
2405,54.448898903315666
2408,49.88507889646557
2411,55.887996354216064
2412,46.535451497778624
2413,55.45716232965967
2416,60.384032906783176
2421,78.71672608537698
2424,30.734825991095548
2425,36.71281602607742
2426,14.567759518511265
2427,41.38114737254836
2433,32.99916429401763
2437,80.48964918615869
2438,70.41225923448104
2440,55.81501017547061
2443,72.84044686997642
2449,24.808486698290128
2450,43.72123710668153
2451,32.800575426242716
2453,66.25665910455194
2455,29.741397446078484
2457,61.09190808632948
2458,44.62860313487599
2459,82.75300752458382
2460,68.9132891796797
2461,82.71742967047062
2463,74.91438243738348
2465,79.62900498278242
2466,45.04107848540435
2469,52.607949210127565
2472,18.818675612728644
2475,23.664166921394944
2476,39.790692114477025
2478,58.78788333391512
2480,35.487082319042976
2487,65.54725387738429
2489,66.06196577433388
2493,29.311384590193672
2496,32.13272691683568
2498,65.69937447189568
2499,46.72131916982683
2501,31.617574235462154
2502,19.145934118183693
2504,77.15354209816608
2507,56.83851489216293
2510,44.780584372257984
2514,21.15458018372513
2518,36.35268061454461
2522,68.21225070508422
2523,46.619002344177886
2524,83.49195733893447
2526,67.61860107503323
2528,32.26539626385154
2530,55.82467487700019
2534,83.11785350279581
2537,54.40367624973505
2538,57.753794937154424
2541,75.36707560465285
2546,35.4075942160793
2549,38.647005680256534
2550,26.9411907374875
2551,69.39090084788326
2553,45.416969268579926
2555,58.772296713974676
2556,79.28858005764698
2557,11.391078070962166
2558,49.06178612190836
2559,35.28024810283016
2560,72.54606901829183
2561,59.16890404585437
2563,35.32571530793673
2564,91.94018209391447
2565,47.10796288394719
2569,77.54541589576986
2571,70.7443841546891
2572,68.53036601603718
2573,26.331287190915237
2574,94.92281640298421
2575,26.95354499553438
2576,89.80575155546722
2581,89.54209058579097
2582,81.47898160111808
2587,61.55955370666268
2589,48.262560227004116
2590,63.801537655948145
2591,72.16206486707914
2593,68.93956870627439
2597,68.52535691583687
2598,78.94599729972148
2599,66.33634704410886
2601,67.56279163160313
2602,89.14081797954013
2606,60.61332386865704
2611,56.7052339795549
2612,72.6457090301858
2615,58.78020019875977
2617,59.678365063891064
2619,61.13858178300794
2621,79.2440111125231
2627,72.09922582122637
2629,83.81631364145036
2631,95.9905560261461
2632,48.98526465392741
2633,54.41930675021759
2634,57.50302408048353
2635,50.29050510504405
2636,60.84079578839442
2637,58.72040786809534
2639,48.08218647830785
2640,82.2853291875113
2641,71.82428643335558
2647,59.16862111208308
2648,24.304577632162385
2649,81.66920924735983
2653,30.839934574907634
2661,44.34536792803748
2662,60.47196871429647
2663,35.691046318097484
2665,63.891075082912565
2666,53.055526642098194
2668,75.66509317495839
2670,48.178738013275726
2671,73.13616910213165
2672,58.69730334301218
2673,82.30968206050463
2674,60.62022812873146
2675,17.29035753426808
2676,33.945042380216
2678,24.866408293265984
2679,50.773110188381914
2681,83.69856908306173
2683,55.42006523389847
2686,80.54311075544764
2688,64.90161946621193
2690,25.850392815913565
2695,81.02752521262116
2698,60.849538354706766
2699,43.95061793715276
2702,73.67880997402499
2704,65.12333022110519
2710,36.14013100470631
2716,31.613614451884935
2718,70.65738359142814
2719,68.12163245683814
2720,70.16358139289906
2724,77.30636107080579
2727,58.68783389278843
2734,43.21239169684523
2739,31.961059684717696
2740,31.104088284259984
2741,93.88834301390177
2742,36.92748239132877
2743,52.91879470136033
2747,70.58938626102373
2748,71.88717782597959
2749,80.14642930697902
2751,65.41236433879418
2754,60.05589976283847
2757,21.900521822273245
2758,73.32879779344965
2762,35.87620841262149
2763,54.734089485448656
2764,70.28617338170044
2765,67.05871237218918
2769,70.59455464801852
2770,53.25148259026436
2772,88.04019970536095
2773,81.67578578654648
2774,31.552470871007635
2775,54.99609859980469
2779,64.65935694768615
2781,55.22621294989363
2782,41.80796584153695
2783,33.79595712801048
2784,48.041817956431494
2785,83.62901818690223
2787,70.32150966157334
2788,28.024787760383642
2789,69.90791857422614
2791,43.766862109789095
2792,33.322356745300205
2794,69.74228214051001
2796,20.82121139216636
2803,67.408327160365
2805,77.25874773682277
2807,59.256163332124615
2809,81.42706862795734
2810,58.04993997361629
2811,72.60259334196796
2812,75.55290012466322
2815,57.05893342063076
2816,31.102231046681744
2818,82.30943228888276
2819,74.4686089447831
2822,58.133690193368295
2823,72.16449894364024
2828,35.54911549264004
2829,53.87817281668937
2833,72.42219438132855
2835,40.23095007386
2838,66.73969896781668
2841,54.31900039768841
2843,79.82830059132665
2844,75.82428803008764
2845,84.46427836463444
2846,72.20058244634524
2848,82.89175703656377
2849,66.21145958369738
2851,45.56173489603065
2852,18.62848831508641
2854,69.48543784012179
2856,32.43357868354765
2858,82.44801580483241
2859,45.725407655963444
2862,37.14637561980747
2864,35.46736254823553
2865,88.70957557852188
2866,32.80749494250452
2867,42.363250655861364
2868,27.631795292081172
2871,19.006700476496437
2873,43.889489093514385
2874,61.81264318548008
2878,32.648845918607506
2883,44.50173717103657
2884,39.67223504483422
2886,27.467892636357053
2887,87.80462923200885
2889,66.49607296565792
2891,37.536062649468484
2895,52.03497997171127
2896,67.26510187548637
2897,11.136729747443358
2898,67.46821646937643
2901,62.563032208035516
2903,61.99858616863278
2905,90.821416787383
2906,55.36043229969258
2908,26.9489602993009
2911,91.1681847837164
2913,85.22393589519646
2916,55.47952281680704
2917,80.32729588491969
2925,53.41253654920559
2929,67.75923973198053
2931,27.428495457632167
2933,68.70325405211156
2936,21.45724085780618
2939,70.48463402662114
2940,60.69797499065578
2943,55.75365420072748
2947,24.41531855152645
2948,75.67690648001036
2949,33.583988890258865
2953,87.58700693606531
2954,65.50417691443802
2958,60.547041262074764
2959,83.92216288983018
2961,68.28700854243634
2962,14.658034395835328
2964,49.82612463272077
2966,19.993814872658227
2970,63.75985089173573
2971,71.45926849067757
2974,63.326475982232154
2975,11.827704266533644
2978,42.47076225454042
2979,60.58574886655608
2980,77.37584961641214
2984,47.59855583919706
2986,61.89355682062796
2988,76.47698279308933
2990,33.43193063716134
2995,44.53622592367267
2996,61.333652589937444
2997,84.16613285431723
3003,73.65274992923221
3004,53.18493343360749
3006,22.74320988120518
3007,40.46007216595833
3008,33.27539634969598
3009,53.110636858890516
3010,49.870570994134354
3011,77.72081932064937
3013,41.54236329911359
3014,82.6908261419838
3016,47.51025623836056
3017,79.85128539578658
3018,91.57009065618311
3019,82.30112658938232
3023,70.03718047061714
3027,23.500113562849343
3028,39.939700382385354
3030,86.3731568496311
3032,83.20190624092592
3033,18.602829816278817
3034,79.55245712198229
3039,33.897179809804875
3043,92.81386283128931
3044,65.4344874060679
3045,76.3083585264446
3048,81.58469323593346
3049,81.32652720180732
